"label","selec","start","end","path","file","threshold","ribbit"
"P",9,821.75,1215.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_110704.wav","hmm",0.171605711376089
"P",22,2378.75,2952.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_110704.wav","hmm",0.216044892196679
"P",24,3061.75,3342.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_110704.wav","hmm",0.164051473865585
"P",11,1955.25,2520.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_120702.wav","hmm",0.195102079907935
"P",12,2592.75,3046.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_120702.wav","hmm",0.1906179451556
"P",14,3194.25,3483.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_120702.wav","hmm",0.212164968684583
"P",8,1462.25,2224.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_130702.wav","hmm",0.15807179999579
"P",16,2971.25,3563.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_130702.wav","hmm",0.174209102561344
"P",6,666.25,1272.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_140702.wav","hmm",0.079347199006326
"P",9,1660.25,2314.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_140702.wav","hmm",0.236619455390524
"P",11,2536.75,3046.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_140702.wav","hmm",0.144458549934115
"P",3,245.25,912.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_150703.wav","hmm",0.351793155002972
"P",1,91.25,277.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_160703.wav","hmm",0.175266033279449
"P",4,594.75,974.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_160703.wav","hmm",0.145579013785518
"P",6,1936.75,2460.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_160703.wav","hmm",0.225156779534433
"P",7,2499.25,3367.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_160703.wav","hmm",0.138076479296328
"P",8,3413.25,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_160703.wav","hmm",0.169204237884534
"P",1,0.25,233.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_170703.wav","hmm",0.151002177602953
"P",9,1515.25,2482.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_170703.wav","hmm",0.122063136826484
"P",13,2884.75,3101.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_170703.wav","hmm",0.267364595456655
"P",1,740.25,2000.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_180702.wav","hmm",0.112415886011886
"P",6,2499.75,2845.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_180702.wav","hmm",0.227410132277932
"P",29,3023.25,3358.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_070702.wav","hmm",0.202540001156052
"P",16,2413.25,2897.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_080702.wav","hmm",0.231135659711346
"P",17,2931.25,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_080702.wav","hmm",0.118778414902149
"P",13,2043.25,2558.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_090702.wav","hmm",0.223398503638617
"P",19,2713.75,3009.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_100702.wav","hmm",0.248481088415811
"P",1,120.25,351.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_110704.wav","hmm",0.251852734070693
"P",3,511.75,918.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_110704.wav","hmm",0.238169434697088
"P",13,2946.25,3544.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_110704.wav","hmm",0.155116108823799
"P",1,11.25,613.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_120702.wav","hmm",0.199582607889475
"P",8,1421.25,2179.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_120702.wav","hmm",0.273591120425203
"P",11,2406.25,2742.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_120702.wav","hmm",0.160161320467091
"P",13,3304.25,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_120702.wav","hmm",0.0138581941131175
"P",2,617.75,1147.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_130702.wav","hmm",0.204055737047768
"P",5,1934.25,2633.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_130702.wav","hmm",0.19255474505855
"P",8,2945.75,3589.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_130702.wav","hmm",0.174539799679314
"P",7,1452.75,2112.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_140702.wav","hmm",0.103982105826648
"P",11,2402.25,2788.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_140702.wav","hmm",0.268476778671192
"P",12,2842.75,3067.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_140702.wav","hmm",0.251077208669959
"P",1,0.75,1333.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_150702.wav","hmm",0.0515658623531932
"P",3,2854.75,3433.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_150702.wav","hmm",0.149852723956191
"P",2,92.75,734.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_160702.wav","hmm",0.171940453152849
"P",13,2937.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_160702.wav","hmm",0.0116088722731835
"P",1,0.25,214.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_170703.wav","hmm",0.0132676805746056
"P",10,2204.75,2470.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_170703.wav","hmm",0.2431744363178
"P",1,365.25,800.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_180703.wav","hmm",0.0360087509428369
"P",2,882.25,1163.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_180703.wav","hmm",0.0136579595801946
"P",3,1632.75,2954.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_180703.wav","hmm",0.00876823692578669
"P",1,0.25,291.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210906_190703.wav","hmm",0.0303409024931516
"P",3,1240.25,3391.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_060700.wav","hmm",0.166073263096486
"P",7,1464.75,2740.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_080702.wav","hmm",0.148971313461135
"P",1,16.75,569.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_090702.wav","hmm",0.110948747928964
"P",2,609.25,934.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_090702.wav","hmm",0.102541935341426
"P",10,2149.75,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_100703.wav","hmm",0.109645405491696
"P",1,1014.75,1475.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_110704.wav","hmm",0.00793067237826606
"P",2,1648.75,2080.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_110704.wav","hmm",0.0118616549111833
"P",3,3059.75,3596.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_110704.wav","hmm",0.00990544558993376
"P",1,0.25,727.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_120703.wav","hmm",0.0095041522788136
"P",6,3136.75,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_120703.wav","hmm",0.174115442976155
"P",1,0.25,299.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_130702.wav","hmm",0.220448460036219
"P",6,1098.25,2247.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_130702.wav","hmm",0.157511232234123
"P",1,480.75,734.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_140703.wav","hmm",0.163059602443948
"P",7,1320.25,1623.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_140703.wav","hmm",0.266268027853629
"P",10,2696.75,2980.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_140703.wav","hmm",0.0258004834380391
"P",2,575.75,860.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_150702.wav","hmm",0.13376381898764
"P",5,1230.25,2178.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_150702.wav","hmm",0.179983885669498
"P",4,523.25,761.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_160702.wav","hmm",0.0679962184755904
"P",6,1949.25,2156.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_160702.wav","hmm",0.0349968686345441
"P",7,2320.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_160702.wav","hmm",0.0177062847337954
"P",8,1927.25,2270.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_170704.wav","hmm",0.216065339410094
"P",1,10.75,808.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210907_180703.wav","hmm",0.165177410874846
"P",2,1479.25,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_070703.wav","hmm",0.209898383368788
"P",1,0.25,738.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_080703.wav","hmm",0.240651700756842
"P",8,2101.75,2380.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_080703.wav","hmm",0.207658348762848
"P",9,2435.25,2842.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_080703.wav","hmm",0.153967942904862
"P",1,4.25,668.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_090703.wav","hmm",0.180036354407693
"P",9,2295.75,3059.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_090703.wav","hmm",0.226472918859145
"P",3,360.25,637.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_100702.wav","hmm",0.167203594727277
"P",4,673.75,908.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_100702.wav","hmm",0.154621188757323
"P",17,2755.75,2999.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_100702.wav","hmm",0.262626085836878
"P",1,0.25,636.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_110703.wav","hmm",0.17886040371915
"P",2,691.25,1048.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_110703.wav","hmm",0.162713218942995
"P",3,1081.75,1295.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_110703.wav","hmm",0.291090524671174
"P",13,2847.75,3209.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_110703.wav","hmm",0.0677112051947608
"P",5,738.75,994.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_120703.wav","hmm",0.124601338225625
"P",12,2451.25,2748.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_130702.wav","hmm",0.199440319919001
"P",13,2784.25,3206.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_130702.wav","hmm",0.266939409446617
"P",16,2474.75,2952.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_140702.wav","hmm",0.305458868579841
"P",2,417.25,748.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_150702.wav","hmm",0.109599076826274
"P",4,1108.75,1320.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_150702.wav","hmm",0.0887268553730768
"P",10,3021.25,3219.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_150702.wav","hmm",0.038253787053867
"P",1,712.75,1930.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_160702.wav","hmm",0.133017001211501
"P",2,1961.25,2724.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_160702.wav","hmm",0.260821957497357
"P",3,344.75,715.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_170704.wav","hmm",0.137457131734024
"P",4,775.75,1348.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_170704.wav","hmm",0.197907849199366
"P",5,1380.25,1811.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_170704.wav","hmm",0.168916583220851
"P",7,2414.25,2700.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_170704.wav","hmm",0.133425574806314
"P",1,0.25,301.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_180702.wav","hmm",0.2537913022046
"P",2,719.25,1570.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_180702.wav","hmm",0.111821158079219
"P",3,1610.75,2075.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210908_180702.wav","hmm",0.211344298422131
"P",1,1262.25,2710.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_060800.wav","hmm",0.161644792644559
"P",17,3274.25,3482.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_070803.wav","hmm",0.468269868028603
"P",7,2650.75,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_080803.wav","hmm",0.266834165464613
"P",1,0.25,586.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_090802.wav","hmm",0.257131721190679
"P",19,3341.25,3543.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_090802.wav","hmm",0.289058905818737
"P",6,1072.75,1321.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_100803.wav","hmm",0.273276875381634
"P",11,2141.25,2321.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_100803.wav","hmm",0.236320678660039
"P",14,2626.75,2924.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_100803.wav","hmm",0.285881695830061
"P",15,2991.75,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_100803.wav","hmm",0.239971413872335
"P",15,2636.25,2856.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_110803.wav","hmm",0.322053105073681
"P",18,3259.75,3527.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_110803.wav","hmm",0.143722165429558
"P",4,1615.75,1875.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_120802.wav","hmm",0.336818150000382
"P",11,2702.25,3492.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_120802.wav","hmm",0.150549463871757
"P",3,549.25,739.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_130802.wav","hmm",0.163740111392057
"P",10,1770.75,2300.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_130802.wav","hmm",0.229973063058544
"P",11,2509.25,2691.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_130802.wav","hmm",0.27217718320659
"P",14,3210.25,3414.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_130802.wav","hmm",0.224314524438691
"P",1,0.25,198.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_140802.wav","hmm",0.212727443595187
"P",2,275.75,530.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_140802.wav","hmm",0.14525071860839
"P",10,2015.25,2357.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_140802.wav","hmm",0.192177056188901
"P",5,611.25,812.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_150802.wav","hmm",0.100648470154869
"P",7,935.75,2501.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_150802.wav","hmm",0.0635503451935998
"P",3,584.75,766.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_160802.wav","hmm",0.13243662750758
"P",4,799.75,1001.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_160802.wav","hmm",0.154540602076736
"P",11,2114.25,2551.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_160802.wav","hmm",0.114051383587925
"P",12,2609.25,3586.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_160802.wav","hmm",0.136623194625083
"P",6,1034.25,1315.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_170803.wav","hmm",0.139662703293447
"P",7,1378.75,1826.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_170803.wav","hmm",0.150269039813945
"P",15,3261.25,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_170803.wav","hmm",0.108029537671501
"P",1,0.25,2735.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210909_180803.wav","hmm",0.105922423754696
"P",5,1077.25,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_060800.wav","hmm",0.191255577756373
"P",1,0.25,233.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_070802.wav","hmm",0.179793763806112
"P",4,490.75,679.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_070802.wav","hmm",0.0974331777621565
"P",22,3343.75,3572.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_070802.wav","hmm",0.241943574546687
"P",9,804.25,1102.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_080802.wav","hmm",0.0605365968541727
"P",10,1550.25,1834.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_080802.wav","hmm",0.141456761490129
"P",4,748.25,1042.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_090802.wav","hmm",0.149454648524448
"P",6,1260.25,1856.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_090802.wav","hmm",0.239209381621243
"P",1,0.25,424.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_100802.wav","hmm",0.0793629454862905
"P",5,795.25,990.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_100802.wav","hmm",0.23482328269645
"P",12,2071.25,2447.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_100802.wav","hmm",0.246398857033973
"P",3,521.75,1468.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_110803.wav","hmm",0.0174990999046982
"P",9,3147.25,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_110803.wav","hmm",0.0261593036687551
"P",1,264.75,549.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_120802.wav","hmm",0.034943202082826
"P",3,679.25,1663.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_120802.wav","hmm",0.0152875017926693
"P",1,501.75,3293.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_130803.wav","hmm",0.0166517130743268
"P",3,945.25,2969.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_140802.wav","hmm",0.0314125443816203
"P",1,0.25,1015.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_150802.wav","hmm",0.0156261652495625
"P",22,3375.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_160802.wav","hmm",0.246724149790354
"P",10,1914.25,2582.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_170803.wav","hmm",0.21381409886893
"P",1,0.25,1805.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210910_180802.wav","hmm",0.124659916313958
"P",9,1848.75,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_060800.wav","hmm",0.128745579005868
"P",1,5.75,449.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_070803.wav","hmm",0.243719992556033
"P",4,756.25,1046.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_070803.wav","hmm",0.304792385899097
"P",1,0.25,463.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_080802.wav","hmm",0.0695123461962984
"P",9,2625.25,3062.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_090802.wav","hmm",0.186386320494897
"P",9,1310.25,2076.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_100802.wav","hmm",0.0781017264557425
"P",17,2978.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_100802.wav","hmm",0.183141025483533
"P",3,741.25,989.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_110804.wav","hmm",0.409772471924668
"P",1,174.25,596.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_120802.wav","hmm",0.211711126299831
"P",9,2262.75,2579.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_120802.wav","hmm",0.381098621329454
"P",13,3412.25,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_120802.wav","hmm",0.0122531910679277
"P",1,0.25,679.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_130802.wav","hmm",0.0137981373083109
"P",3,2584.25,3201.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_130802.wav","hmm",0.0512737996414242
"P",4,605.25,848.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_140802.wav","hmm",0.159473318303554
"P",10,1970.75,2302.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_140802.wav","hmm",0.422198658725306
"P",15,3155.75,3354.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_140802.wav","hmm",0.126541835394463
"P",2,155.25,622.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210911_150802.wav","hmm",0.320431024435141
